표준버스정류장ID,역명,자치구,승차총승객수
115000072,개화역1번출구.개화검문소(00051),강서구,2144
113900001,MBC(00012),마포구,2141
112900039,삼거리(00016),서대문구,2140
119900217,사자암(00021),동작구,2136
102900097,도원삼성래미안아파트101동앞(00015),용산구,2130
112900215,반석블레스아파트(00015),서대문구,2085
100900109,참샘골공원(00015),종로구,2082
113000486,노을공원입구(난지미술창작스튜디오)(00003),마포구,2081
106000273,묵동교(00025),중랑구,2080
119900059,숭실대후문(00003),동작구,2076
110900012,또또슈퍼(00007),노원구,2074
119900173,삼호APT.오네뜨아파트(00016),동작구,2073
115900227,삼성아파트(00011),강서구,2060
120900174,적십자센터(00052),관악구,2056
109900049,도봉파크빌2단지(00020),도봉구,2051
121900205,오거리(00019),서초구,2035
120900123,세진아파트(00020),관악구,2032
122000365,구룡역5번출구(00024),강남구,2029
107900164,극동아파트정문(00033),성북구,2026
119900212,행복유치원(00026),동작구,2026
103900163,금호초등학교(00018),성동구,2013
117900194,시흥아파트앞(00005),금천구,2011
103900202,숭신초등학교.도선고등학교앞(00016),성동구,2009
124900076,암사종합시장(00041),강동구,2008
121900194,더케이호텔정문(00023),서초구,2007
111000921,롯데캐슬820동앞(00047),은평구,1995
109900074,시온슈퍼(00014),도봉구,1991
121900309,서초더샵포레(00039),서초구,1978
103900216,논골.대림아파트107동.금호동벽산아파트(00035),성동구,1973
107900334,꿈의숲SK뷰아파트(00016),성북구,1969
104900110,워커힐아파트입구(00022),광진구,1969
124900029,브라운스톤(00040),강동구,1961
103900068,금호어린이집(00003),성동구,1959
110900039,상계주공14단지(00025),노원구,1957
120900044,현대홈타운아파트(00009),관악구,1955
110900031,수락현대아파트(00029),노원구,1947
121900169,구룡사입구(00049),서초구,1921
107000211,성북구청(00011),성북구,1919
114900072,신은초등학교(00055),양천구,1906
118900137,케이카(00030),영등포구,1900
112900248,명지대후문.세븐일레븐(00013),서대문구,1897
110000048,태릉(00054),노원구,1886
108900042,성원아파트(00019),강북구,1874
120900005,행운동우성아파트109동앞(00010),관악구,1874
115900216,세븐일레븐강서메인점(00052),강서구,1873
103900251,경일중고등학교(00006),성동구,1872
121900043,예술공원(00008),서초구,1869
115000244,가양7단지상가(00044),강서구,1866
100900079,힐탑(00011),종로구,1866
110000318,중계주공9단지후문(00047),노원구,1864
108900040,청소년독서실(00026),강북구,1854
119900147,주택가(00021),동작구,1852
115900274,마곡엠밸리14단지(00011),강서구,1848
105900001,의료원입구사거리(00003),동대문구,1846
103900040,금호119안전센터(00008),성동구,1844
123900035,송파파인타운1단지(00027),송파구,1834
112900256,북가좌오거리(00022),서대문구,1830
112900255,북가좌사거리(00021),서대문구,1830
118900206,신기목련아파트.더샵파크프레스티지(00009),영등포구,1829
109900039,도봉초등학교(00025),도봉구,1828
123000690,잠실역2번출구(00008),송파구,1825
107900274,넓은마당(00002),성북구,1817
107000508,풍림아파트삼거리(00023),성북구,1813
122000371,개포4단지6단지(00002),강남구,1807
107900121,해병대전우회(00036),성북구,1794
115900248,방화동동부센트레빌아파트(00009),강서구,1792
122000641,대청초등학교(00042),강남구,1790
115900100,수명산파크7단지정문(00069),강서구,1779
117000915,대우당약국(00016),금천구,1778
103900097,중앙병원앞(00017),성동구,1775
113000491,월드컵경기장역(00009),마포구,1774
103900242,서울숲9번출입구(00024),성동구,1768
107900330,돈암코오롱하늘채아파트(00017),성북구,1767
109000396,안방학동(00033),도봉구,1766
100900157,안국선원.삼거리(00022),종로구,1756
113900311,창전어린이공원(00025),마포구,1756
121900016,매헌시민의숲(00017),서초구,1755
112900122,서연중학교(00024),서대문구,1749
115900253,마곡엠밸리1단지(00015),강서구,1743
100900120,경진빌라(00013),종로구,1741
103900278,왕십리로교차로(00009),성동구,1733
116900278,미래빌라(00002),구로구,1731
103900176,벽산아파트501동(00037),성동구,1730
121900005,헌인가구단지(00001),서초구,1730
115900245,다솔마을(00001),강서구,1728
111900013,상신초교.두산.한신아파트(00036),은평구,1724
113900206,합정동(00028),마포구,1723
108000385,한국사회봉사회(00026),강북구,1720
107900106,한진202동앞(00027),성북구,1717
121900141,성지마을입구(00027),서초구,1716
121900305,서초힐스아파트(00003),서초구,1703
115900263,길훈아파트(00026),강서구,1702
115900257,강서세무서.공항초교(00020),강서구,1702
112900040,경기대후문(00016),서대문구,1698
103000085,경일초등학교입구(00071),성동구,1696
103900050,논골입구.성동공유센터(00019),성동구,1686
115900077,봉제산정상(00044),강서구,1685
103900209,옥수교회(00018),성동구,1678
111900074,불광보건소(00018),은평구,1675
101000329,숭례문(가상)(00042),중구,1673
122900035,서울의료원후문(00001),강남구,1665
115900229,중앙하이츠빌라(00013),강서구,1663
118900121,한솔아파트(00035),영등포구,1656
122900076,상업지역(00044),강남구,1654
110000242,장석교회(00018),노원구,1653
119900012,신대방1동주민센터(00023),동작구,1650
104900022,화양사거리성수SKV1센터(00007),광진구,1649
116900287,브라운스톤(00004),구로구,1644
109900025,도봉파크빌3단지(00028),도봉구,1636
120900139,제일교회입구(00024),관악구,1632
115900261,마곡엠밸리3단지입구(00024),강서구,1628
119900234,보라매공원(00015),동작구,1623
105900023,경희맨션(00004),동대문구,1609
116000194,온수동종점(00053),구로구,1595
112900242,삼성유치원.씨유앞(00006),서대문구,1592
117900211,롯데캐슬1차정문.해가든아파트(00020),금천구,1590
122000261,능인선원앞(00005),강남구,1587
115900076,성우빌딩(00002),강서구,1587
122000358,개포4단지5단지(00041),강남구,1587
103900288,한양대학교생활과학대학(00019),성동구,1585
108000165,미아역8번출구.신일중고(00037),강북구,1575
100900119,EN갤러리(00013),종로구,1575
110000309,중계주공7단지(00028),노원구,1570
115900097,빨래터세탁소(00041),강서구,1566
123900054,잠실롯데월드(00012),송파구,1561
103900276,서울숲리버뷰자이아파트제2주차장(00010),성동구,1559
111900019,천사원입구(00031),은평구,1553
115900209,신광명마을(00070),강서구,1553
124000506,고덕산생태육교(00043),강동구,1553
103000127,사근동주민센터(00030),성동구,1549
120900140,서울융합과학교육원(00006),관악구,1549
111900020,GS편의점.제일영광교회(00030),은평구,1546
113900264,동교초등학교(00037),마포구,1545
124900141,광문고.컨벤션고(00070),강동구,1544
115900096,안골공원(00045),강서구,1538
115000916,영인운수차고지(00001),강서구,1537
106000466,신내우디안아파트107동앞(00073),중랑구,1535
109900029,신동아아파트16동(00028),도봉구,1533
111901130,숭실고등학교입구(00019),은평구,1524
100900114,무애사(00014),종로구,1515
123900036,석촌역4번출구(00013),송파구,1511
124000411,고덕리엔파크3단지서문(00067),강동구,1510
110900010,오뚜기슈퍼(00006),노원구,1504
118900068,당산중학교.한국소방안전원(00020),영등포구,1504
123000436,복정역환승주차장(00042),송파구,1503
121900186,더케이호텔후문(00024),서초구,1496
107900057,그린빌라(00007),성북구,1487
115900243,마곡엠밸리7단지앞(00007),강서구,1482
115900110,현대빌라(00006),강서구,1479
117000937,디씨아이(데이터센터)(00019),금천구,1478
104900082,용마사거리(00036),광진구,1475
123000357,송파파인타운11.12단지(00058),송파구,1469
122900107,한신휴플러스6단지(00020),강남구,1468
122900089,서울요양원.강남구립행복요양병원(00024),강남구,1467
109900057,오복슈퍼(00018),도봉구,1464
112900013,서대문문화체육회관(00021),서대문구,1463
100900173,종로센트레빌후문.e편한세상보문아파트(00026),종로구,1461
123000693,글샘공원.송파파크하비오푸르지오(00010),송파구,1456
115900223,까치산시장(00007),강서구,1455
110000204,월계종합사회복지관(00022),노원구,1450
100900083,화인빌라(00010),종로구,1446
115900091,신정초교(00047),강서구,1444
100900140,박노수미술관(00018),종로구,1443
121000238,새원마을(00022),서초구,1440
112900144,힐스테이트신촌.신촌푸르지오1단지후문(00031),서대문구,1438
109900151,북서울중학교(00019),도봉구,1437
117900214,섭리의집(00025),금천구,1435
124000467,상일2동주민센터.고덕어반브릿지(00067),강동구,1433
107900351,돈암코오롱하늘채.일신휴먼빌(00018),성북구,1432
100900127,연화정사(00020),종로구,1429
123000659,복정역환승센터2번승강장(00069),송파구,1426
107900157,장위3동주민센터(00014),성북구,1422
111900135,태평양약국(00009),은평구,1410
109900081,세무서앞(00013),도봉구,1409
106000482,망우리역사문화공원(00091),중랑구,1402
116900267,오류동푸르지오아파트.송기산내과의원(00004),구로구,1394
102900057,보광초등학교후문앞(00014),용산구,1393
111000151,진관중고교약수사입구(00038),은평구,1391
107900135,용광교회(00012),성북구,1387
122900108,LH이편한세상(00021),강남구,1381
100900097,문방구(00008),종로구,1379
112900014,이진아기념도서관(00021),서대문구,1377
118900114,당서초교(00002),영등포구,1369
108900067,한빛예술단(00020),강북구,1369
120000209,명호고시원(00014),관악구,1368
107000523,골드하우스(00028),성북구,1365
120000450,성원홈아파트(00006),관악구,1362
105000568,다사랑행복센터.서울문화재단(00031),동대문구,1351
117900050,KCC웰츠밸리(00018),금천구,1343
110000269,서울아이티고등학교(00057),노원구,1340
109000417,창동119안전센터(00016),도봉구,1337
116900279,우림필유아파트(00045),구로구,1337
124000462,강일리버5단지.미사강변루나리움(00055),강동구,1335
122900084,리엔파크3단지(00023),강남구,1334
121900304,서초호반써밋(00004),서초구,1333
109900150,도봉1동주민센터.럭키아파트(00018),도봉구,1332
111000140,푸르지오618동앞.관음사입구(00036),은평구,1327
113900017,코오롱아파트106동앞(00002),마포구,1325
113000508,합정역(가상)(00033),마포구,1325
111901131,경남아너스빌.서북병원(00032),은평구,1323
108900267,남양빌라(00011),강북구,1322
116900036,오류동교회(00011),구로구,1320
115900264,마곡한솔솔파크(00027),강서구,1320
110900141,서울과학기술대학교정문앞(00011),노원구,1319
123900008,오륜사거리(00002),송파구,1315
108900245,미아사거리역(00006),강북구,1315
121900214,사당역13번출구(00018),서초구,1312
115900259,마곡엠밸리7단지입구(00022),강서구,1306
107000259,산장빌라(00025),성북구,1302
124000407,고덕리엔파크2단지(00061),강동구,1300
103900195,대현산배수지공원앞(00028),성동구,1295
111901152,브라운스톤빌앞(00016),은평구,1293
122900025,삼성서울병원정문건너편(00032),강남구,1293
111001130,구파발(가상)(00005),은평구,1291
103900012,신동아아파트후문(00046),성동구,1286
119900182,대림아파트후문.래미안로이파크(00015),동작구,1275
119900159,LG아파트상가(00018),동작구,1269
103900280,리버그린동아아파트(00012),성동구,1268
114000267,양천공영차고지(00069),양천구,1268
109900053,쌍문1동현대아파트(00019),도봉구,1261
108900105,미아역6번출구(00012),강북구,1260
110000046,태릉국제사격장(00053),노원구,1258
121000249,염곡마을.서초50플러스센터(00039),서초구,1258
107900270,중앙하이츠후문(00009),성북구,1256
110000050,태릉선수촌(00055),노원구,1253
121900324,양재시민의숲매헌역입구(00016),서초구,1247
100900002,경진빌라(00029),종로구,1244
112900016,금강빌라.인왕중학교(00020),서대문구,1242
115900128,변전소(00035),강서구,1233
120900125,난곡터널(00021),관악구,1230
100900103,평창공원지킴터입구(00016),종로구,1221
107900225,명신초.삼선푸르지오.힐스테이트(00027),성북구,1219
121000244,관현사입구(00026),서초구,1216
108900062,한빛맹아학교(00021),강북구,1216
121900327,서초호반써밋(00032),서초구,1215
112900238,연희상가아파트(00005),서대문구,1213
115000557,염창역2번출구(00030),강서구,1206
120900014,우성아파트103동(00009),관악구,1202
108900159,월산슈퍼(00023),강북구,1195
122900090,LH이편한세상(00043),강남구,1193
120000673,청림동현대아파트입구(00016),관악구,1190
114000268,국립과학수사연구소.고강동종점(00070),양천구,1189
120900124,수정슈퍼(00020),관악구,1189
100900008,양현관(00030),종로구,1184
124900034,고덕주유소.선사초등학교(00044),강동구,1183
111900149,G캐슬아파트(00019),은평구,1171
100900115,서교빌라(00014),종로구,1162
116900010,개봉한진아파트.기점(00012),구로구,1160
121900143,복지관(00028),서초구,1158
112900035,차고앞(00017),서대문구,1155
116900070,현대별장맨션타운4차.덕성교회(00012),구로구,1155
103900254,서울숲코오롱디지털타워2차(00009),성동구,1149
107900023,월곡1동밤골경로당(00004),성북구,1148
109900048,누원고등학교.한신아파트정문(00021),도봉구,1147
103900134,두산상가후문(00012),성동구,1146
109000024,도봉동한신아파트(00058),도봉구,1140
120900154,뉴서울아파트(00028),관악구,1131
107000271,스카이힐스(00027),성북구,1128
112900146,초원약국(00032),서대문구,1122
123000702,장지역.한우물공원(00009),송파구,1118
121000236,개나리골입구(00021),서초구,1116
117900039,탑동초등학교.청담종합사회복지관(00034),금천구,1116
103900090,극동아파트7동(00016),성동구,1114
104900066,광나루현대아파트(00042),광진구,1110
116900019,구민체육센터후문(00032),구로구,1102
104900122,강원설비앞(00019),광진구,1101
119900174,우성201동.극동112동(00017),동작구,1094
120900143,충남슈퍼(00025),관악구,1082
113900196,서강초등학교(00024),마포구,1079
119900143,숭실대후문(00023),동작구,1066
110900066,중현초등학교(00016),노원구,1065
116900308,항동중학교(00018),구로구,1051
107900319,일신휴먼빌.우정아파트(00019),성북구,1051
102900021,수미용실(00014),용산구,1047
107900271,중앙하이츠정문(00010),성북구,1043
100900022,국민은행.세검정지점(00035),종로구,1036
106000463,당너머(00003),중랑구,1036
115900228,곰달래아파트(00012),강서구,1035
117900131,문성중학교(00041),금천구,1031
110900108,청솔7단지아파트(00013),노원구,1029
102900086,한남동주민센터(00018),용산구,1028
100900095,보현산신각(00008),종로구,1026
120000417,당곡중고교(00007),관악구,1023
110900043,동일초등학교(00024),노원구,1021
113900005,우리기술사옥.한국지역정보개발원(00017),마포구,1019
111901129,서신초교.내를건너서숲으로도서관(00018),은평구,1015
